Case_ID,Activity,Timestamp_Start,Timestamp_End,Source,usuario,status
dfb054680d323827b02e19c6df4b38d7,PAGAMENTO,2026-04-28 14:15:20,,Teste,cunhafernando,PENDENTE
eff8ff7ceca23fac9919a340b1108198,COMPRA,2026-04-28 15:06:20,,Teste,carvalhojoao-guilherme,SUCESSO
df7b77438095fc0be28dab36f7c679a0,LOGIN,2026-04-28 17:22:20,,Teste,igor73,FALHA
d1ef9a8652927d6acbcace30a266497a,ERRO_API,2026-04-28 21:34:20,,Teste,pietro93,FALHA
f228d970a9c3ae685cf3f340cd08cf53,COMPRA,2026-04-29 01:02:20,,Teste,ramosdiogo,SUCESSO
6904d2c63e5ea23c8a22df7a74c39606,DOWNLOAD,2026-04-29 05:32:20,,Teste,isabellacampos,SUCESSO
033520b3e88febc5084d89624e700111,ALTERACAO_DADOS,2026-04-29 07:51:20,,Teste,maite65,SUCESSO
44269babefa7417bf1ea51db1ca4f3b0,RESET_SENHA,2026-04-29 08:37:20,,Teste,qteixeira,PENDENTE
e6857740559f74113e964fe1ea2a3dfb,COMPRA,2026-04-29 09:42:20,,Teste,antonio38,SUCESSO
8c9a2db38181245fa555758e0218adee,UPLOAD,2026-04-29 10:53:20,,Teste,nascimentoeloah,PENDENTE
8df0588ced6f39f34afde36953ad9b3a,DOWNLOAD,2026-04-29 15:15:20,,Teste,calebejesus,FALHA
f0ab4ca910bd7f99383ac829885d312c,PAGAMENTO,2026-04-29 18:25:20,,Teste,zmoreira,PENDENTE
4cda38a0f02fe70eb0d11a6566fe7ef2,LOGOUT,2026-04-29 20:59:20,,Teste,fernando76,PENDENTE
de1e4b6be4b75d9207ea3f4d07da620c,DOWNLOAD,2026-04-30 02:38:20,,Teste,gomesjoao-pedro,FALHA
60793fc1f94fcfcb7929da3115345698,ALTERACAO_DADOS,2026-04-30 02:45:20,,Teste,arodrigues,FALHA
1d74863ce3d0a42ecc7f5f6961c44f5e,CADASTRO,2026-04-30 03:02:20,,Teste,alvescaua,PENDENTE
7b141b9a67d1f3ad79474b283ceb83cd,CADASTRO,2026-04-30 06:23:20,,Teste,da-rosaluiz-gustavo,PENDENTE
416ae1865f732afb0df6107d9529d1df,CADASTRO,2026-04-30 06:41:20,,Teste,francisco14,SUCESSO
94cf6a3a12f61592cbb1501e87dad893,ERRO_API,2026-04-30 06:42:20,,Teste,bda-cunha,SUCESSO
323fdec2f8a82ed5136f7afa67238b22,CADASTRO,2026-04-30 07:15:20,,Teste,gustavo33,SUCESSO
2888365abe3817a7856a00deacb4c798,UPLOAD,2026-04-30 13:13:20,,Teste,paulobarbosa,FALHA
bb1610d41b13b1951e35c969b6f69ea6,LOGIN,2026-04-30 13:26:20,,Teste,limapedro-henrique,FALHA
54823a283a9675a88342e9937072691d,RESET_SENHA,2026-04-30 15:20:20,,Teste,silvadavi-luiz,PENDENTE
de2edb66c51cc238d1e5441a60a70590,LOGIN,2026-04-30 22:03:20,,Teste,maiterezende,FALHA
be33134efffe41c1c99788efd0c0ec85,DOWNLOAD,2026-04-30 23:20:20,,Teste,cmendes,FALHA
9103156fa04cec2040cb4d0aa4d1b90c,LOGOUT,2026-05-01 01:07:20,,Teste,gomesdavi,SUCESSO
b81062e15e44645f4a25a0ab08134a7b,UPLOAD,2026-05-01 04:46:20,,Teste,tpinto,PENDENTE
52520d47e97fc746b160672cb7b20e75,ERRO_API,2026-05-01 17:22:20,,Teste,enzoduarte,FALHA
2e7b7dbdbc12fec5ae547acf6b7fc936,CADASTRO,2026-05-01 18:04:20,,Teste,csilva,PENDENTE
bc02df8a2eb5f791c00c7332e8df265c,COMPRA,2026-05-01 19:49:20,,Teste,arthur59,SUCESSO
ca8747bf54de856fa6929e52a5ca17fe,LOGIN,2026-05-01 21:49:20,,Teste,samuel04,FALHA
1f05919d880831dc39ca50bc51e0d136,PAGAMENTO,2026-05-01 23:57:20,,Teste,emanuelsouza,SUCESSO
362e5dec5da9ee2ae8945d4f30c03f69,DOWNLOAD,2026-05-02 03:59:20,,Teste,augustooliveira,FALHA
01f60e4626e26f4b4233166724dd5e83,CADASTRO,2026-05-02 05:14:20,,Teste,limaisadora,FALHA
38766933cd364991557c329250d2637d,CADASTRO,2026-05-02 07:05:20,,Teste,enzo-gabrielrocha,SUCESSO
decb13ae319a0094506b73d5b6e69819,COMPRA,2026-05-02 09:20:20,,Teste,tda-mata,PENDENTE
57bffb9da593dbc46a66c0c923cbd70d,UPLOAD,2026-05-02 09:23:20,,Teste,sviana,SUCESSO
226a73d7bde982330d802da8954ce2ef,LOGOUT,2026-05-02 09:30:20,,Teste,davi-luiz50,FALHA
305e2420a233a4d45811587684be43db,DOWNLOAD,2026-05-02 10:56:20,,Teste,pietro33,PENDENTE
fcf0dd34a4e4b41ea12961ed0ac0ada1,LOGIN,2026-05-02 13:29:20,,Teste,maria-fernandarodrigues,SUCESSO
1d48cb1951bdf2d80d2cee684694e688,UPLOAD,2026-05-02 15:56:20,,Teste,araujobeatriz,FALHA
f620efff6e8f1beea3f9047c9eb198a1,LOGIN,2026-05-02 16:10:20,,Teste,otavioferreira,FALHA
308832e4bb7307c042a5aff76e089570,DOWNLOAD,2026-05-02 17:57:20,,Teste,carvalholuigi,FALHA
14adf8a0c519cf302572376618062bb4,DOWNLOAD,2026-05-02 20:58:20,,Teste,maria-clarafogaca,PENDENTE
ec355ed891666c59d6b377b6bbd996bb,UPLOAD,2026-05-02 21:42:20,,Teste,souzaluna,SUCESSO
446b5f4ddb8d560b0b9ac122b082e25f,ALTERACAO_DADOS,2026-05-02 23:29:20,,Teste,ncardoso,FALHA
d541edb8abae124a918b3d383a50ff54,PAGAMENTO,2026-05-03 02:26:20,,Teste,barrospedro-henrique,SUCESSO
697597b2ef14d87453e26a33adb11f3b,DOWNLOAD,2026-05-03 05:46:20,,Teste,teixeiragustavo-henrique,PENDENTE
fc8062b7e19b7c2b7344dac2f3db44e0,UPLOAD,2026-05-03 12:13:20,,Teste,fernandesluiz-miguel,SUCESSO
917037c62b64277bc281bd3ee49a18c8,CADASTRO,2026-05-03 14:15:20,,Teste,gustavoda-conceicao,FALHA
2626824edc3d0e816927d3f059aa0c31,RESET_SENHA,2026-05-03 15:08:20,,Teste,julia96,SUCESSO
35b4f8139e4d9d4ed1e25bd1df9ddb4e,ERRO_API,2026-05-03 15:23:20,,Teste,waraujo,FALHA
b3f461153d15fc776dfe5b347489bdc4,ALTERACAO_DADOS,2026-05-03 16:32:20,,Teste,freitasluiz-fernando,PENDENTE
389eae5d93fed88777710e1f77230680,LOGOUT,2026-05-03 19:49:20,,Teste,correiaisabelly,SUCESSO
f26e96bc2679f601db2e207afcc2ca4f,ERRO_API,2026-05-03 20:15:20,,Teste,kpeixoto,FALHA
14dba5b8bd37b35e5786d11724cd1e0e,LOGOUT,2026-05-03 21:26:20,,Teste,theo42,FALHA
79eb485821b8c2d39cccc11504826a06,CADASTRO,2026-05-03 21:50:20,,Teste,alvessarah,PENDENTE
6cdec413fbca17605927f91c120533e5,LOGOUT,2026-05-04 00:47:20,,Teste,ecardoso,PENDENTE
e5704eb1b5dc15e7f479de243593f6f8,UPLOAD,2026-05-04 03:28:20,,Teste,ana-juliamartins,FALHA
dcd95dafd0ef8ffc3ae35b860806392e,RESET_SENHA,2026-05-04 04:39:20,,Teste,joao-guilhermeda-rosa,SUCESSO
ca65911a3848332920fb43d127dddfd5,LOGIN,2026-05-04 11:55:20,,Teste,duarteeloah,FALHA
0caf97c5df7403a2ae6c3b7faf486f86,CADASTRO,2026-05-04 12:11:20,,Teste,gustavo-henrique79,PENDENTE
22a08f5242138a2d1c9f89fffaa1443d,ERRO_API,2026-05-04 15:14:20,,Teste,levi58,PENDENTE
d78da012c3bdcc31e764a78413017eb1,RESET_SENHA,2026-05-04 17:40:20,,Teste,da-mataevelyn,FALHA
9ad47d8590c118912c7b76517a7ffd4f,PAGAMENTO,2026-05-04 19:02:20,,Teste,dramos,FALHA
2dddea7275200b90c0907736a27fbbd9,LOGOUT,2026-05-04 19:48:20,,Teste,limadavi,SUCESSO
94d55fa49878ddb121ae1c427742a5e1,DOWNLOAD,2026-05-05 00:51:20,,Teste,vitoria50,SUCESSO
2e11fd8df8913790cf09e90652b5d33d,CADASTRO,2026-05-05 08:51:20,,Teste,da-cruzcatarina,PENDENTE
33eb23fdf8b29624be79ae7103f39d21,UPLOAD,2026-05-05 12:10:20,,Teste,ana-luizadas-neves,FALHA
dc25c5e0af906a1b470cf81886c8bcda,RESET_SENHA,2026-05-05 12:32:20,,Teste,caio22,FALHA
801df25bf5836f931e72deacf19e5d8c,COMPRA,2026-05-05 14:04:20,,Teste,dnogueira,SUCESSO
16f738f476ad37ea1a067f55205ccbaa,ALTERACAO_DADOS,2026-05-05 15:53:20,,Teste,lorenapinto,SUCESSO
9f0d8920a6ba189b82ff155565078da8,UPLOAD,2026-05-05 19:12:20,,Teste,brunoda-conceicao,SUCESSO
6be9f612701dbbc17f57919b8a1957f0,DOWNLOAD,2026-05-05 21:30:20,,Teste,carolinacardoso,PENDENTE
9f40794d32f158462350216de4bf44da,UPLOAD,2026-05-05 21:32:20,,Teste,rezendecarolina,PENDENTE
9a0b7bd45a24ef0ce317b3e886375617,DOWNLOAD,2026-05-06 04:35:20,,Teste,bfarias,PENDENTE
9b48235c37e0ad66e4421c9e03839560,ALTERACAO_DADOS,2026-05-06 05:55:20,,Teste,nlopes,FALHA
3c37930f9a8d87f4c49ca05059553ea8,ERRO_API,2026-05-06 06:06:20,,Teste,eda-rosa,SUCESSO
2c02199afaf133e09481199f10d0b368,LOGIN,2026-05-06 06:15:20,,Teste,joao-lucasdias,FALHA
a65ea0727550e45410357428424dbb46,UPLOAD,2026-05-06 06:20:20,,Teste,luiz-gustavoda-rocha,PENDENTE
184904ad56463773287057c2c24d5017,COMPRA,2026-05-06 06:23:20,,Teste,pietropires,PENDENTE
0c4f055dc11555a15a91ee2e333b1201,PAGAMENTO,2026-05-06 08:11:20,,Teste,benjamin53,FALHA
840d56e495f06720777d12c45025170c,DOWNLOAD,2026-05-06 08:58:20,,Teste,maria-sophia22,FALHA
46efd96a24ed3a2f26609de6a8473a7e,DOWNLOAD,2026-05-06 10:51:20,,Teste,csales,FALHA
e375fdb2441c50cdd43ef52a4f486c52,PAGAMENTO,2026-05-06 12:42:20,,Teste,ateixeira,PENDENTE
5b5d4032a4e0b0b163ac329c9b116b7f,ERRO_API,2026-05-06 19:56:20,,Teste,andre30,SUCESSO
5312315be1d0a83e838c47e869cf288e,ALTERACAO_DADOS,2026-05-07 00:20:20,,Teste,piresnoah,SUCESSO
e95cb6ddc6551b8d2c4d34fdf76b7804,CADASTRO,2026-05-07 00:53:20,,Teste,ana-sophiajesus,FALHA
397a77ce93997f609f59d65f17016124,ALTERACAO_DADOS,2026-05-07 01:10:20,,Teste,arthuralmeida,FALHA
b5a22d50757f14395d8a1d16b6f0f62a,CADASTRO,2026-05-07 02:00:20,,Teste,joao-vitorda-cruz,FALHA
f6521c1393fa54c832f67db757a75b6a,ERRO_API,2026-05-07 02:56:20,,Teste,danielalopes,SUCESSO
80004bd6fd7eb46bc0b79ea6528a2b2b,COMPRA,2026-05-07 03:28:20,,Teste,sabrina78,FALHA
538834bdbad5920c116b1cafe5b18df9,LOGIN,2026-05-07 04:56:20,,Teste,limapietro,PENDENTE
abfb3b9db8fb6e53476ad6248923c924,UPLOAD,2026-05-07 05:47:20,,Teste,ribeiroclarice,SUCESSO
703d65111a3187720bfb95a5e006045a,LOGIN,2026-05-07 07:04:20,,Teste,pintopedro,FALHA
9ff51e6401ac011e2601caa03cb65c90,ALTERACAO_DADOS,2026-05-07 09:49:20,,Teste,lorenzo48,FALHA
034c1630862e23467963b3bde061fb14,ERRO_API,2026-05-07 11:16:20,,Teste,fteixeira,PENDENTE
0122f4502639dcfc794846a86525dbcb,ERRO_API,2026-05-07 12:04:20,,Teste,nina97,FALHA
50b8e380588ab3a69480475eeff62cee,ERRO_API,2026-05-07 12:10:20,,Teste,catarinabarros,SUCESSO
575d516ece21139ca4d8d285f61559c1,RESET_SENHA,2026-05-07 16:09:20,,Teste,bvieira,PENDENTE
51cd5c3ebec5efd110e6a2e35110f036,ALTERACAO_DADOS,2026-05-07 17:35:20,,Teste,araujoluiz-otavio,FALHA
ec2ad7aba47688163c9a1932076bcfd5,LOGOUT,2026-05-07 19:27:20,,Teste,joaquimmoreira,FALHA
051b1f0d0e56929db59557e88a6c8c2f,RESET_SENHA,2026-05-07 20:36:20,,Teste,franciscoda-costa,PENDENTE
a4658bf110d35f655fae1b5eb63f6024,CADASTRO,2026-05-08 04:10:20,,Teste,jalmeida,FALHA
96c9009fca33378b8104a243a4f28eca,ERRO_API,2026-05-08 04:12:20,,Teste,luiz-fernandocardoso,FALHA
7b26a8d9a5d986a50c961b8ae01d37c9,DOWNLOAD,2026-05-08 08:01:20,,Teste,limaana-julia,FALHA
44f3d6606df7d97eba874f3ed6df623e,ERRO_API,2026-05-08 08:40:20,,Teste,heitorviana,PENDENTE
62c08e6721ed27afb78423c7154cf080,UPLOAD,2026-05-08 18:17:20,,Teste,moraesjoaquim,PENDENTE
8e2ad183df3b346472ad1e076eb2ca4c,PAGAMENTO,2026-05-08 19:00:20,,Teste,luiz-fernando40,FALHA
c9841b4f873482c21d23b08b0efed6ad,LOGIN,2026-05-08 23:34:20,,Teste,antonionovaes,SUCESSO
5a1674cf1d6e5fcf47875842a7e577c8,COMPRA,2026-05-08 23:38:20,,Teste,noahcostela,PENDENTE
1476345b63adaec2b924c4e623aedf9a,DOWNLOAD,2026-05-09 00:10:20,,Teste,mourasophia,FALHA
9794abbae908318155a062eeb266ef0f,RESET_SENHA,2026-05-09 00:23:20,,Teste,correiarafael,FALHA
b297875d20ab5b7216c9955ac3c1aef7,ALTERACAO_DADOS,2026-05-09 00:42:20,,Teste,stella50,PENDENTE
523c63aecce3e05220d249e845b8dad3,DOWNLOAD,2026-05-09 01:26:20,,Teste,dmendes,SUCESSO
fb792887efc6bc65ad2ab21d298197c4,UPLOAD,2026-05-09 04:52:20,,Teste,pintoolivia,FALHA
ecb553e6a41b70763e3004f4c6025336,CADASTRO,2026-05-09 05:55:20,,Teste,brenofreitas,PENDENTE
3f097a9d284c71c505817cc30493b4f0,DOWNLOAD,2026-05-09 10:34:20,,Teste,hnunes,SUCESSO
46b52d770080900ff86dbdded2f20546,UPLOAD,2026-05-09 11:21:20,,Teste,caroline14,PENDENTE
ce7897ba04828ecb7930536b38b00da4,ALTERACAO_DADOS,2026-05-09 13:54:20,,Teste,enzo11,FALHA
ae2931b14863bd14d04f8b229971071c,LOGOUT,2026-05-09 16:33:20,,Teste,ualmeida,SUCESSO
8ced35dbb80730095b1f0ab01fcb5d59,PAGAMENTO,2026-05-09 18:15:20,,Teste,brenda38,PENDENTE
d47e1329a146fae608755eb602592085,RESET_SENHA,2026-05-10 02:18:20,,Teste,stephany64,PENDENTE
7b9eae0ef76dbbf4c035bd29e2737261,ERRO_API,2026-05-10 04:58:20,,Teste,theovieira,FALHA
ac6a5ffbbcaddf3ab6cbfbc34e49e593,DOWNLOAD,2026-05-10 05:30:20,,Teste,da-motacarlos-eduardo,FALHA
a35232987e94e4679b5cb91b9e004d5e,DOWNLOAD,2026-05-10 07:27:20,,Teste,nascimentojoao-guilherme,FALHA
897d022af765a33beac2e748021da270,LOGIN,2026-05-10 18:00:20,,Teste,lucasbarros,SUCESSO
9d34c14d04e11022089e71da6d858251,LOGOUT,2026-05-10 18:35:20,,Teste,yagonogueira,FALHA
856bf907738f8946232929822d3e9262,ERRO_API,2026-05-11 00:18:20,,Teste,cunhamelissa,PENDENTE
eb05896baa7ef3e65efa06fbb9ad41b3,DOWNLOAD,2026-05-11 03:20:20,,Teste,sofia21,PENDENTE
33043c8e436d1ec50cba33530351a57d,LOGIN,2026-05-11 04:02:20,,Teste,ana-beatriznascimento,PENDENTE
a93e00ccc1b9530eb834179c5a28fd76,CADASTRO,2026-05-11 04:04:20,,Teste,bianca86,FALHA
559b7daceba3739d1dfd45ad4e32c175,PAGAMENTO,2026-05-11 06:46:20,,Teste,luiz-miguelazevedo,SUCESSO
7a286f396096534b8dc94afd76e5eb7f,PAGAMENTO,2026-05-11 07:47:20,,Teste,cardosojulia,SUCESSO
97d5621c72ebe11a69fde5c9958d09fd,COMPRA,2026-05-11 08:41:20,,Teste,pedro-henriquecavalcanti,PENDENTE
d65d36c47df8670f46908548f5c97e3d,RESET_SENHA,2026-05-11 12:28:20,,Teste,tlopes,SUCESSO
badea195af5848f94c9d9671baefd3e3,CADASTRO,2026-05-11 13:06:20,,Teste,davi-lucca54,SUCESSO
17c9517fb747981c29ba640edb7ff046,COMPRA,2026-05-11 14:14:20,,Teste,pda-cruz,SUCESSO
f0e4c9a34c5c14587c2a2b214f9d5a34,COMPRA,2026-05-11 15:14:20,,Teste,heloisasantos,FALHA
e5da63d30ca3eb3e3ea4ad1fb606ea57,LOGOUT,2026-05-11 16:29:20,,Teste,dcarvalho,PENDENTE
6236e436fe3d70802d78be3ee6bed770,DOWNLOAD,2026-05-11 17:04:20,,Teste,ferreiraluiz-gustavo,PENDENTE
e0aec9bdd253ec2a279290944d106b29,ALTERACAO_DADOS,2026-05-11 18:46:20,,Teste,thiago19,SUCESSO
fd0bc6ef852ba53e68db36e7a0949de0,PAGAMENTO,2026-05-11 18:57:20,,Teste,xgoncalves,FALHA
7e46b18d25d46b97408fda99cfbcde9f,UPLOAD,2026-05-11 19:22:20,,Teste,camilarocha,FALHA
3db140bb1a664c6fb1aede79b42bb750,CADASTRO,2026-05-11 23:42:20,,Teste,peixotolucca,PENDENTE
be6a323d3c65d215a683af3d72582733,CADASTRO,2026-05-12 00:53:20,,Teste,bryan83,PENDENTE
cf9f663252d1fd874907c99ff2aaeaaa,LOGOUT,2026-05-12 01:46:20,,Teste,valentinaduarte,SUCESSO
4d6334211ca6f7ef4e2a4f23d7c42395,COMPRA,2026-05-12 06:21:20,,Teste,zmoura,PENDENTE
3a280ade0c3bce3fd050c87c4be453af,DOWNLOAD,2026-05-12 09:43:20,,Teste,brunooliveira,FALHA
e91a7545eff3b9b665abc25580939590,LOGIN,2026-05-12 10:37:20,,Teste,rochaeduardo,FALHA
fc1d9586ebcce3f1e8630059bed99b0e,DOWNLOAD,2026-05-12 11:18:20,,Teste,matheus26,SUCESSO
bd3b99b8a55864528d24ef3d4bd85f2c,DOWNLOAD,2026-05-12 11:40:20,,Teste,maitecaldeira,PENDENTE
adc0704a885c436acbd6939d756340cc,RESET_SENHA,2026-05-12 12:13:20,,Teste,alvesluiza,PENDENTE
aec5cc5b2a715ba17a61ae83bc118a96,UPLOAD,2026-05-12 17:40:20,,Teste,isadoraviana,SUCESSO
dde6618cf55130eef9de7d2ac8a9474b,RESET_SENHA,2026-05-12 19:23:20,,Teste,ldas-neves,PENDENTE
2d2db0feb163af787aeba5584e5c53f9,LOGIN,2026-05-12 20:10:20,,Teste,bryancardoso,SUCESSO
37ec11fb3dcc27434d42402055ff3ef1,LOGOUT,2026-05-12 20:26:20,,Teste,teixeiranatalia,FALHA
6452759788260afd54f351d7b3cff5ab,LOGIN,2026-05-12 21:43:20,,Teste,barbosarenan,SUCESSO
9174710e7da8db971e700a84fcb4964b,UPLOAD,2026-05-12 22:59:20,,Teste,agatha33,FALHA
bc902ae758376ffee7ea67d38c80dfba,ERRO_API,2026-05-12 23:57:20,,Teste,fcostela,FALHA
7efd4879bea13303bd60e33f04b2c184,CADASTRO,2026-05-13 02:14:20,,Teste,mourarafaela,PENDENTE
6e561aa58d1ffb97bba0f44e6d065035,RESET_SENHA,2026-05-13 02:27:20,,Teste,icostela,PENDENTE
7a0b7a77e6daf1032853734460e8376f,UPLOAD,2026-05-13 03:00:20,,Teste,matheus70,FALHA
9ca66d81df7686177f4c856517d1c145,RESET_SENHA,2026-05-13 03:23:20,,Teste,agathajesus,PENDENTE
6afe7f58b08c81c170dc0cac42ab3ffd,LOGOUT,2026-05-13 03:49:20,,Teste,xpires,PENDENTE
f9627d66565c37c4690c2a853206d28b,PAGAMENTO,2026-05-13 05:42:20,,Teste,luiz-felipe33,FALHA
662961755e3389e55885f81fc5052154,UPLOAD,2026-05-13 06:02:20,,Teste,anthonyramos,FALHA
c16e144e14738a3a043ba54891a65dc7,LOGOUT,2026-05-13 07:58:20,,Teste,pereiravitor-gabriel,PENDENTE
fa9e6032139ddd35cfcc98bd1f7a526d,LOGIN,2026-05-13 08:26:20,,Teste,odas-neves,FALHA
be9bdfb920307ecb84e81c388c1bb4bc,DOWNLOAD,2026-05-13 08:50:20,,Teste,nicolasfarias,FALHA
e3e2ca71d234a4a38929f27cac40f70d,LOGIN,2026-05-13 09:52:20,,Teste,carvalhojoao-pedro,SUCESSO
7ec842fe082b827e0397e6426e902b41,UPLOAD,2026-05-13 10:07:20,,Teste,ida-rosa,SUCESSO
18a484e578f43af08697b29741efbeb8,RESET_SENHA,2026-05-13 12:50:20,,Teste,laviniaaragao,PENDENTE
4403d25f45f707eb1daa0e65aba3bd7c,PAGAMENTO,2026-05-13 13:21:20,,Teste,luiza22,PENDENTE
